#N comparison and moves for sorted, reverse sorted, average and sigma and each for random data
44 946 0 946 2838 946.0 0.0 1409.1 122.765996920972 946 1572 946 1410 946 1254 946 1338 946 1455 946 1395 946 1497 946 1335 946 1584 946 1458 946 1128 946 1209 946 1254 946 1593 946 1527 946 1431 946 1398 946 1422 946 1449 946 1473
45 990 0 990 2970 990.0 0.0 1479.45 133.802270160113 990 1641 990 1536 990 1266 990 1455 990 1551 990 1452 990 1575 990 1401 990 1653 990 1569 990 1221 990 1239 990 1296 990 1671 990 1602 990 1536 990 1437 990 1452 990 1470 990 1566
46 1035 0 1035 3105 1035.0 0.0 1554.45 153.109593102457 1035 1713 1035 1614 1035 1287 1035 1542 1035 1644 1035 1488 1035 1698 1035 1485 1035 1671 1035 1680 1035 1224 1035 1287 1035 1380 1035 1803 1035 1680 1035 1602 1035 1524 1035 1548 1035 1569 1035 1650
47 1081 0 1081 3243 1081.0 0.0 1616.1 155.019321376404 1081 1728 1081 1650 1081 1326 1081 1590 1081 1719 1081 1623 1081 1701 1081 1554 1081 1674 1081 1806 1081 1344 1081 1350 1081 1431 1081 1893 1081 1809 1081 1680 1081 1539 1081 1569 1081 1596 1081 1740
48 1128 0 1128 3384 1128.0 0.0 1695.15 171.791523364803 1128 1824 1128 1662 1128 1368 1128 1626 1128 1854 1128 1719 1128 1752 1128 1593 1128 1797 1128 1860 1128 1374 1128 1482 1128 1461 1128 2016 1128 1905 1128 1728 1128 1677 1128 1635 1128 1707 1128 1863
49 1176 0 1176 3528 1176.0 0.0 1776.75 190.677968050847 1176 1908 1176 1692 1176 1413 1176 1671 1176 1896 1176 1791 1176 1821 1176 1662 1176 1926 1176 1992 1176 1452 1176 1542 1176 1539 1176 2151 1176 2004 1176 1731 1176 1815 1176 1722 1176 1821 1176 1986
50 1225 0 1225 3675 1225.0 0.0 1848.6 192.05999062793 1225 1917 1225 1725 1225 1530 1225 1731 1225 1932 1225 1926 1225 1923 1225 1680 1225 2028 1225 2070 1225 1521 1225 1578 1225 1665 1225 2259 1225 2043 1225 1875 1225 1941 1225 1728 1225 1881 1225 2019
51 1275 0 1275 3825 1275.0 0.0 1921.05 195.58590823472 1275 2028 1275 1782 1275 1542 1275 1845 1275 1992 1275 1962 1275 2052 1275 1788 1275 2106 1275 2157 1275 1578 1275 1635 1275 1788 1275 2319 1275 2088 1275 1947 1275 2013 1275 1770 1275 1998 1275 2031
52 1326 0 1326 3978 1326.0 0.0 1989.45 186.563521353988 1326 2061 1326 1809 1326 1605 1326 1932 1326 2091 1326 2073 1326 2157 1326 1851 1326 2115 1326 2256 1326 1710 1326 1770 1326 1872 1326 2370 1326 2103 1326 2064 1326 2049 1326 1791 1326 2079 1326 2031
53 1378 0 1378 4134 1378.0 0.0 2068.05 201.918665556206 1378 2133 1378 1896 1378 1629 1378 2028 1378 2106 1378 2217 1378 2265 1378 1986 1378 2145 1378 2409 1378 1740 1378 1872 1378 1953 1378 2397 1378 2238 1378 2205 1378 2136 1378 1797 1378 2109 1378 2100
54 1431 0 1431 4293 1431.0 0.0 2133.6 217.841318394835 1431 2190 1431 1926 1431 1686 1431 2139 1431 2160 1431 2259 1431 2313 1431 2031 1431 2145 1431 2517 1431 1740 1431 1881 1431 2106 1431 2502 1431 2349 1431 2205 1431 2289 1431 1890 1431 2133 1431 2211
55 1485 0 1485 4455 1485.0 0.0 2203.05 223.859660278486 1485 2226 1485 1971 1485 1719 1485 2229 1485 2226 1485 2382 1485 2370 1485 2112 1485 2289 1485 2547 1485 1743 1485 2010 1485 2169 1485 2580 1485 2385 1485 2346 1485 2301 1485 1968 1485 2196 1485 2292
56 1540 0 1540 4620 1540.0 0.0 2292.3 225.710677638429 1540 2295 1540 2088 1540 1719 1540 2271 1540 2391 1540 2382 1540 2469 1540 2265 1540 2427 1540 2604 1540 1872 1540 2121 1540 2253 1540 2607 1540 2550 1540 2502 1540 2328 1540 2073 1540 2226 1540 2403
57 1596 0 1596 4788 1596.0 0.0 2375.25 231.715531417297 1596 2328 1596 2184 1596 1740 1596 2325 1596 2454 1596 2517 1596 2472 1596 2349 1596 2427 1596 2619 1596 1968 1596 2253 1596 2334 1596 2769 1596 2688 1596 2634 1596 2373 1596 2232 1596 2376 1596 2463
